age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
32,admin.,single,secondary,no,92,yes,no,cellular,18,may,1,315,2,failure,no
30,self-employed,single,unknown,no,-142,yes,no,cellular,18,may,1,-1,0,unknown,no
29,blue-collar,single,secondary,no,922,yes,no,cellular,18,may,1,-1,0,unknown,no
42,self-employed,divorced,secondary,no,35,yes,yes,cellular,18,may,1,-1,0,unknown,no
33,technician,single,unknown,no,135,yes,no,cellular,18,may,1,-1,0,unknown,no
29,self-employed,single,tertiary,no,476,yes,no,cellular,18,may,1,-1,0,unknown,yes
27,technician,divorced,secondary,no,21,yes,no,cellular,18,may,1,356,1,failure,no
60,retired,divorced,secondary,no,306,yes,no,cellular,18,may,3,-1,0,unknown,no
30,technician,single,secondary,no,778,yes,no,cellular,18,may,2,346,2,failure,no
24,services,single,secondary,no,1299,yes,yes,cellular,18,may,2,-1,0,unknown,no
32,technician,single,tertiary,no,2684,yes,no,cellular,18,may,2,-1,0,unknown,yes
34,management,married,tertiary,no,1657,yes,no,cellular,18,may,2,356,4,failure,no
25,blue-collar,single,secondary,no,286,yes,no,cellular,18,may,2,-1,0,unknown,no
28,admin.,married,secondary,no,576,yes,yes,cellular,18,may,6,-1,0,unknown,no
28,self-employed,married,secondary,no,-522,yes,yes,cellular,18,may,2,-1,0,unknown,yes
35,technician,single,secondary,no,-196,yes,no,cellular,18,may,2,-1,0,unknown,no
29,blue-collar,married,primary,no,79,yes,no,cellular,18,may,4,356,2,failure,no
31,blue-collar,single,secondary,no,707,yes,no,cellular,18,may,2,-1,0,unknown,no
39,technician,married,secondary,no,2266,no,no,cellular,22,may,1,93,4,success,no
46,admin.,single,secondary,no,533,no,no,cellular,22,may,1,-1,0,unknown,no
32,technician,single,secondary,no,2979,no,no,cellular,25,may,1,-1,0,unknown,no
46,unknown,married,primary,no,0,no,no,telephone,25,may,2,-1,0,unknown,no
38,admin.,married,secondary,no,755,yes,no,cellular,25,may,1,97,1,success,no
32,management,married,tertiary,no,937,no,no,cellular,26,may,1,190,1,failure,no
34,management,married,tertiary,no,47,no,no,cellular,26,may,1,-1,0,unknown,no
35,technician,married,tertiary,no,8029,yes,no,cellular,26,may,1,285,4,success,no
58,retired,married,secondary,no,2714,no,no,cellular,26,may,1,287,2,failure,yes
29,management,single,tertiary,no,15459,no,no,cellular,26,may,3,97,7,success,no
25,admin.,married,tertiary,no,906,no,no,cellular,26,may,1,-1,0,unknown,yes
60,retired,divorced,secondary,no,1923,no,no,cellular,27,may,1,-1,0,unknown,no
25,management,single,tertiary,no,808,no,no,cellular,27,may,2,-1,0,unknown,no
39,entrepreneur,married,secondary,no,3471,yes,no,cellular,27,may,1,-1,0,unknown,no
26,student,single,tertiary,no,13107,yes,no,cellular,27,may,2,-1,0,unknown,no
58,retired,married,secondary,no,3382,no,yes,cellular,28,may,2,309,2,failure,no
38,technician,single,secondary,no,311,yes,no,cellular,28,may,2,-1,0,unknown,no
35,technician,single,tertiary,no,2288,no,no,telephone,28,may,2,-1,0,unknown,no
28,admin.,single,tertiary,no,14,no,no,cellular,1,jun,1,-1,0,unknown,no
40,management,divorced,tertiary,no,3355,no,no,cellular,1,jun,1,-1,0,unknown,no
59,retired,married,tertiary,no,1312,yes,no,cellular,1,jun,2,-1,0,unknown,no
43,management,married,tertiary,no,1059,no,yes,cellular,1,jun,2,-1,0,unknown,yes
49,management,single,tertiary,no,493,no,no,cellular,1,jun,1,39,1,failure,no
54,services,divorced,secondary,no,0,no,no,cellular,1,jun,1,81,2,success,yes
57,retired,divorced,primary,no,698,no,no,telephone,1,jun,2,-1,0,unknown,no
41,management,married,tertiary,no,10758,yes,no,cellular,1,jun,1,-1,0,unknown,no
39,admin.,single,secondary,no,782,yes,no,cellular,2,jun,2,28,15,failure,no
25,management,single,tertiary,no,4578,no,no,cellular,2,jun,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,79,yes,yes,cellular,2,jun,2,-1,0,unknown,no
26,admin.,single,secondary,no,96,no,no,cellular,2,jun,1,27,2,failure,no
52,technician,married,secondary,no,0,no,no,cellular,2,jun,3,-1,0,unknown,yes
60,technician,married,secondary,no,294,no,no,telephone,3,jun,4,-1,0,unknown,yes
34,management,married,tertiary,no,1870,yes,no,cellular,3,jun,1,-1,0,unknown,no
44,services,married,secondary,no,332,no,no,cellular,3,jun,1,-1,0,unknown,no
39,admin.,married,secondary,no,150,no,no,cellular,3,jun,4,-1,0,unknown,yes
29,management,single,tertiary,no,637,yes,no,cellular,3,jun,1,119,1,failure,yes
36,technician,divorced,secondary,no,3158,yes,no,cellular,3,jun,2,-1,0,unknown,yes
38,management,married,tertiary,no,7255,yes,no,cellular,3,jun,2,44,2,failure,no
33,management,single,tertiary,no,506,no,no,cellular,4,jun,1,91,2,success,no
55,admin.,married,secondary,no,1662,no,no,cellular,4,jun,2,-1,0,unknown,yes
28,unemployed,single,secondary,no,538,no,no,cellular,4,jun,3,-1,0,unknown,no
24,student,single,unknown,no,1693,no,no,cellular,4,jun,1,-1,0,unknown,no
38,management,married,tertiary,no,1187,yes,yes,cellular,5,jun,2,123,1,failure,no
35,admin.,married,tertiary,no,948,yes,no,cellular,8,jun,1,-1,0,unknown,no
33,management,married,tertiary,no,1390,no,no,cellular,15,jun,2,312,2,failure,no
34,blue-collar,divorced,unknown,no,172,no,no,cellular,15,jun,1,-1,0,unknown,yes
28,admin.,single,secondary,no,2,no,no,cellular,15,jun,1,-1,0,unknown,no
49,management,married,tertiary,no,561,no,no,cellular,15,jun,1,-1,0,unknown,yes
21,management,single,tertiary,no,243,no,yes,cellular,17,jun,2,-1,0,unknown,no
35,admin.,married,secondary,no,557,yes,no,cellular,17,jun,4,-1,0,unknown,no
38,self-employed,single,tertiary,no,605,no,no,telephone,18,jun,10,-1,0,unknown,yes
34,management,married,tertiary,no,2374,yes,yes,cellular,18,jun,2,314,2,failure,yes
57,management,married,tertiary,no,10583,no,no,cellular,22,jun,3,-1,0,unknown,yes
83,retired,married,primary,no,425,no,no,telephone,22,jun,1,140,1,failure,yes
52,admin.,divorced,tertiary,no,0,yes,yes,cellular,30,jun,1,64,1,failure,no
44,technician,married,secondary,no,584,no,no,cellular,30,jun,1,-1,0,unknown,no
69,retired,divorced,secondary,no,1806,no,no,cellular,1,jul,2,-1,0,unknown,no
32,services,single,secondary,no,2881,no,no,cellular,2,jul,1,-1,0,unknown,yes
30,management,single,tertiary,no,536,no,no,cellular,2,jul,1,-1,0,unknown,yes
56,blue-collar,married,primary,no,1137,no,no,telephone,2,jul,1,-1,0,unknown,yes
26,self-employed,single,tertiary,no,2857,no,no,cellular,3,jul,1,-1,0,unknown,yes
35,services,single,tertiary,no,0,no,no,cellular,3,jul,1,-1,0,unknown,yes
33,management,single,tertiary,no,1160,yes,yes,cellular,7,jul,1,391,2,failure,no
34,technician,single,tertiary,no,783,no,no,cellular,8,jul,1,-1,0,unknown,no
32,services,married,unknown,no,1016,no,no,cellular,30,jul,2,-1,0,unknown,no
30,self-employed,married,tertiary,no,2666,no,no,cellular,5,aug,2,93,4,success,yes
60,self-employed,married,tertiary,no,10861,no,no,cellular,10,aug,2,-1,0,unknown,no
30,student,single,secondary,no,2046,no,no,telephone,10,aug,1,-1,0,unknown,no
32,management,single,tertiary,no,935,no,no,cellular,10,aug,2,375,5,failure,yes
59,retired,divorced,tertiary,no,3444,no,no,cellular,10,aug,1,185,2,success,yes
46,blue-collar,married,secondary,no,4855,yes,no,cellular,10,aug,1,397,1,failure,no
40,blue-collar,married,secondary,no,1508,no,no,cellular,10,aug,2,383,1,failure,no
62,retired,married,primary,no,3738,no,no,telephone,10,aug,3,185,1,failure,no
32,technician,divorced,secondary,no,0,yes,no,cellular,10,aug,2,-1,0,unknown,no
70,blue-collar,married,primary,no,3075,no,no,telephone,10,aug,1,-1,0,unknown,no
40,admin.,married,tertiary,no,1108,no,no,cellular,11,aug,2,112,1,success,no
60,retired,married,secondary,no,1853,no,no,cellular,11,aug,1,-1,0,unknown,yes
31,services,single,tertiary,no,620,no,no,cellular,11,aug,1,103,2,failure,no
20,student,single,secondary,no,53,no,no,cellular,11,aug,1,-1,0,unknown,no
74,retired,married,tertiary,no,20422,no,no,cellular,12,aug,2,-1,0,unknown,no
64,blue-collar,married,primary,no,1904,no,no,telephone,12,aug,2,-1,0,unknown,no
35,services,married,unknown,no,618,no,no,cellular,12,aug,1,104,1,success,yes
32,technician,single,tertiary,no,1246,yes,no,cellular,12,aug,1,104,3,success,no
62,management,married,tertiary,no,10373,no,no,cellular,12,aug,3,-1,0,unknown,no
71,retired,married,secondary,no,3,no,no,cellular,13,aug,3,189,1,other,no
51,retired,married,secondary,no,2281,no,no,cellular,13,aug,1,-1,0,unknown,no
42,management,single,tertiary,no,3371,yes,yes,cellular,13,aug,1,92,2,failure,no
29,management,married,tertiary,no,30,no,no,cellular,13,aug,1,105,1,failure,no
33,services,married,secondary,no,227,yes,yes,cellular,13,aug,2,-1,0,unknown,yes
25,student,single,secondary,no,4147,no,no,cellular,14,aug,3,-1,0,unknown,yes
35,management,single,tertiary,no,7218,no,no,cellular,14,aug,3,-1,0,unknown,no
56,blue-collar,married,secondary,no,241,yes,no,cellular,17,aug,2,-1,0,unknown,no
36,management,single,tertiary,no,609,no,no,cellular,18,aug,2,-1,0,unknown,no
24,technician,married,secondary,no,556,yes,no,cellular,18,aug,2,-1,0,unknown,yes
55,management,married,tertiary,no,12972,no,no,telephone,18,aug,1,-1,0,unknown,yes
57,retired,married,tertiary,no,1458,no,no,cellular,19,aug,1,107,5,failure,no
24,student,single,secondary,no,228,no,no,cellular,20,aug,1,79,1,failure,no
28,student,single,tertiary,no,3733,yes,no,cellular,21,aug,5,91,7,success,no
28,blue-collar,married,secondary,no,61,yes,no,cellular,21,aug,1,109,3,success,yes
34,technician,single,secondary,no,2583,no,no,cellular,28,aug,1,95,2,failure,no
34,management,single,tertiary,no,747,no,no,cellular,31,aug,2,98,1,failure,no
52,blue-collar,married,secondary,no,2087,yes,no,cellular,31,aug,1,474,1,failure,yes
44,admin.,married,secondary,no,764,yes,no,cellular,3,sep,1,213,1,failure,no
60,retired,married,secondary,no,5267,no,no,cellular,4,sep,1,-1,0,unknown,yes
52,technician,married,secondary,no,1423,no,no,telephone,4,sep,1,91,1,other,no
43,management,married,tertiary,no,13450,yes,no,cellular,4,sep,1,-1,0,unknown,no
57,retired,married,tertiary,no,4451,no,yes,cellular,7,sep,3,-1,0,unknown,no
62,retired,married,secondary,no,495,no,yes,telephone,9,sep,2,-1,0,unknown,no
46,blue-collar,married,secondary,no,640,yes,no,cellular,11,sep,2,129,2,failure,yes
37,management,married,tertiary,no,0,no,no,cellular,14,sep,1,-1,0,unknown,no
57,blue-collar,married,primary,no,3109,no,no,cellular,15,sep,2,105,2,success,yes
26,management,single,tertiary,no,1646,no,no,cellular,18,sep,5,-1,0,unknown,yes
25,management,single,tertiary,no,808,no,no,cellular,18,sep,2,114,2,failure,yes
47,admin.,married,secondary,no,2601,no,no,cellular,24,sep,1,-1,0,unknown,yes
45,housemaid,married,secondary,no,4068,no,no,cellular,30,sep,1,41,1,success,no
24,student,single,secondary,no,4126,no,no,cellular,2,oct,5,191,2,success,no
21,student,single,secondary,no,2488,no,no,cellular,12,oct,1,-1,0,unknown,yes
73,retired,divorced,secondary,no,7111,yes,no,cellular,12,oct,1,-1,0,unknown,yes
39,technician,divorced,secondary,no,385,no,no,cellular,13,oct,1,48,2,failure,yes
35,management,single,tertiary,no,2646,no,no,cellular,13,oct,1,182,1,success,yes
62,retired,married,secondary,no,1495,no,no,cellular,13,oct,1,57,2,success,yes
48,management,divorced,tertiary,no,0,no,no,cellular,15,oct,2,-1,0,unknown,no
31,management,married,tertiary,no,6138,no,no,cellular,16,oct,2,119,5,failure,yes
69,retired,married,secondary,no,0,no,no,cellular,16,oct,2,-1,0,unknown,no
62,blue-collar,married,primary,no,1381,no,no,cellular,19,oct,1,-1,0,unknown,no
39,management,single,tertiary,no,1648,no,no,cellular,19,oct,1,-1,0,unknown,no
39,management,married,tertiary,no,1802,no,no,cellular,20,oct,1,336,1,failure,no
22,student,single,primary,no,3472,no,no,cellular,20,oct,1,183,3,failure,yes
38,blue-collar,divorced,secondary,no,0,yes,no,cellular,21,oct,1,183,4,success,yes
67,retired,married,tertiary,no,3810,no,no,cellular,21,oct,1,-1,0,unknown,no
78,retired,divorced,primary,no,229,no,no,telephone,22,oct,1,-1,0,unknown,yes
70,unknown,married,tertiary,no,353,no,no,cellular,26,oct,2,-1,0,unknown,no
59,retired,married,tertiary,no,1425,no,no,cellular,26,oct,2,77,3,failure,no
52,admin.,married,secondary,no,722,no,no,cellular,26,oct,2,185,3,failure,no
58,blue-collar,married,secondary,no,3027,yes,no,cellular,27,oct,1,186,1,success,no
49,management,divorced,tertiary,no,348,no,no,cellular,30,oct,1,-1,0,unknown,yes
38,technician,married,tertiary,no,732,no,no,cellular,2,nov,2,161,1,failure,no
32,technician,single,tertiary,no,600,no,no,cellular,2,nov,1,-1,0,unknown,no
32,management,single,tertiary,no,2134,no,no,cellular,10,nov,2,-1,0,unknown,no
31,management,single,tertiary,no,533,no,no,cellular,12,nov,3,93,6,success,yes
30,unemployed,single,secondary,no,2424,no,no,cellular,12,nov,1,279,1,failure,yes
77,retired,married,primary,no,2590,no,no,telephone,13,nov,3,277,12,failure,yes
24,student,single,secondary,no,382,no,no,cellular,13,nov,2,92,3,failure,yes
34,management,married,tertiary,no,2599,no,no,cellular,16,nov,1,200,2,success,no
56,management,married,primary,no,870,no,no,cellular,16,nov,1,-1,0,unknown,yes
31,student,single,unknown,no,376,no,no,cellular,16,nov,1,96,2,other,no
38,management,single,secondary,no,293,no,yes,cellular,24,nov,2,-1,0,unknown,no
42,management,married,primary,no,5310,yes,no,cellular,25,nov,2,97,4,success,yes
33,management,married,tertiary,no,334,no,no,cellular,25,nov,1,-1,0,unknown,no
64,retired,divorced,primary,no,1840,no,no,cellular,25,nov,1,85,4,other,no
25,student,single,tertiary,no,1189,no,no,cellular,3,dec,1,183,1,success,no
27,student,single,secondary,no,91,no,no,telephone,4,dec,6,95,37,other,no
25,blue-collar,single,secondary,no,1163,no,no,cellular,7,dec,3,-1,0,unknown,no
86,retired,single,secondary,no,614,no,no,telephone,9,dec,1,-1,0,unknown,yes
29,services,married,secondary,no,399,no,no,cellular,18,dec,6,199,1,failure,no
44,admin.,married,secondary,no,132,no,no,cellular,21,dec,5,124,4,success,no
59,retired,married,primary,no,2074,no,no,cellular,21,dec,1,186,2,success,yes
68,retired,married,secondary,no,1443,no,no,telephone,21,dec,2,257,1,success,yes
33,management,married,tertiary,no,1808,no,no,cellular,28,dec,3,-1,0,unknown,yes
38,self-employed,married,secondary,no,854,yes,yes,cellular,28,dec,2,-1,0,unknown,no
31,technician,single,secondary,no,253,no,no,cellular,13,jan,1,-1,0,unknown,no
62,retired,married,tertiary,no,4692,yes,no,cellular,13,jan,1,90,1,failure,no
28,unemployed,married,secondary,no,687,no,no,cellular,13,jan,3,33,2,other,no
36,admin.,married,unknown,no,991,no,no,cellular,14,jan,2,-1,0,unknown,yes
50,admin.,married,secondary,no,2955,no,no,cellular,14,jan,1,-1,0,unknown,no
68,retired,married,primary,no,0,no,no,telephone,15,jan,1,-1,0,unknown,no
66,retired,married,secondary,no,154,no,no,telephone,15,jan,2,-1,0,unknown,no
73,retired,married,primary,no,279,no,no,cellular,28,jan,3,-1,0,unknown,yes
56,technician,married,tertiary,no,1181,no,no,cellular,28,jan,1,433,1,failure,yes
54,admin.,single,secondary,no,1958,no,no,telephone,29,jan,1,206,6,failure,no
40,blue-collar,married,secondary,no,275,yes,no,cellular,1,feb,2,-1,0,unknown,no
60,management,married,tertiary,no,3401,no,no,cellular,2,feb,1,95,2,success,no
76,retired,married,primary,no,2223,no,no,telephone,4,feb,1,-1,0,unknown,yes
55,admin.,married,secondary,no,602,no,no,cellular,4,feb,2,150,6,success,yes
80,retired,married,secondary,no,2354,no,no,telephone,4,feb,1,181,2,failure,yes
58,unemployed,married,secondary,no,1625,no,no,cellular,5,feb,2,-1,0,unknown,yes
41,admin.,divorced,secondary,no,1232,no,no,cellular,5,feb,1,-1,0,unknown,no
42,admin.,divorced,secondary,no,490,yes,no,cellular,8,feb,2,188,1,failure,no
45,admin.,married,secondary,no,1206,no,no,telephone,8,feb,1,446,3,failure,yes
40,management,married,tertiary,no,1855,no,no,telephone,8,feb,6,-1,0,unknown,yes
25,student,single,secondary,no,125,no,no,cellular,9,feb,1,92,2,success,yes
35,self-employed,single,tertiary,no,353,no,no,cellular,11,feb,1,183,1,success,yes
34,blue-collar,married,secondary,no,1454,yes,no,cellular,11,feb,2,297,2,failure,yes
34,management,single,tertiary,no,13014,no,no,cellular,12,feb,1,183,1,success,yes
52,management,married,tertiary,no,4675,no,no,cellular,12,feb,3,-1,0,unknown,yes
60,retired,divorced,secondary,no,1,no,no,cellular,19,feb,1,184,1,success,yes
39,management,single,tertiary,no,763,no,no,cellular,22,feb,1,189,1,failure,yes
29,self-employed,single,tertiary,no,805,no,no,cellular,23,feb,1,103,7,failure,yes
53,admin.,married,tertiary,no,944,yes,no,cellular,24,feb,1,-1,0,unknown,no
71,retired,divorced,secondary,no,0,no,no,cellular,26,feb,1,171,1,success,yes
90,retired,divorced,primary,no,712,no,no,telephone,3,mar,1,-1,0,unknown,yes
66,housemaid,divorced,primary,no,3701,no,no,telephone,3,mar,1,-1,0,unknown,yes
63,retired,married,secondary,no,2896,no,no,cellular,4,mar,2,-1,0,unknown,yes
26,student,single,tertiary,no,294,no,no,cellular,5,mar,1,91,2,success,yes
30,technician,married,tertiary,no,3192,yes,no,cellular,5,mar,2,-1,0,unknown,no
37,unemployed,married,secondary,no,1978,no,no,cellular,11,mar,1,-1,0,unknown,yes
40,management,single,tertiary,no,1509,no,no,cellular,15,mar,2,124,1,failure,no
42,management,married,tertiary,no,1205,no,no,telephone,15,mar,1,188,2,success,no
31,student,single,tertiary,no,64,no,no,cellular,17,mar,2,183,3,failure,no
54,services,divorced,secondary,no,0,no,no,cellular,18,mar,1,290,3,success,yes
31,management,single,tertiary,no,3384,no,no,cellular,22,mar,3,187,3,success,yes
54,technician,married,secondary,no,2102,yes,no,cellular,5,apr,1,626,2,failure,yes
19,student,single,secondary,no,394,no,no,cellular,5,apr,3,-1,0,unknown,yes
27,student,single,tertiary,no,13107,yes,no,cellular,6,apr,1,314,2,failure,yes
36,management,single,tertiary,no,579,no,no,unknown,12,apr,1,-1,0,unknown,yes
24,management,single,tertiary,no,736,yes,no,cellular,15,apr,2,246,2,other,yes
30,student,single,secondary,no,2046,no,no,telephone,21,apr,3,254,1,failure,yes
76,retired,divorced,primary,no,2693,no,no,cellular,23,apr,5,184,2,success,no
55,housemaid,married,secondary,no,962,yes,no,cellular,28,apr,1,181,3,success,yes
45,admin.,married,secondary,no,3006,no,no,cellular,29,apr,2,-1,0,unknown,yes
25,student,single,secondary,no,108,no,no,cellular,29,apr,3,-1,0,unknown,yes
67,retired,divorced,secondary,no,704,no,no,cellular,6,may,1,87,3,success,yes
55,technician,divorced,secondary,no,184,no,no,unknown,13,may,1,-1,0,unknown,no
28,admin.,married,secondary,no,330,no,no,cellular,2,jun,2,182,4,success,yes
62,management,married,tertiary,no,5008,no,no,telephone,4,jun,2,-1,0,unknown,no
30,management,married,tertiary,no,1288,no,no,unknown,7,jun,1,-1,0,unknown,no
36,technician,divorced,secondary,no,2823,yes,no,cellular,8,jun,1,371,6,failure,yes
73,retired,married,primary,no,508,no,no,cellular,14,jun,4,97,1,success,no
26,services,single,tertiary,no,12,no,no,cellular,14,jun,1,181,10,failure,yes
31,management,married,tertiary,no,1126,no,no,unknown,14,jun,1,-1,0,unknown,no
37,admin.,married,tertiary,no,3221,no,no,cellular,15,jun,2,376,13,other,yes
61,retired,married,secondary,no,2011,no,no,cellular,22,jun,1,578,2,failure,no
68,retired,divorced,primary,no,476,no,no,telephone,28,jun,1,-1,0,unknown,yes
60,retired,married,secondary,no,11,no,no,cellular,29,jun,1,586,2,failure,yes
60,retired,married,secondary,no,2060,no,no,cellular,29,jun,4,95,4,failure,no
30,student,single,secondary,no,314,no,no,cellular,29,jun,1,204,6,success,no
39,management,married,tertiary,no,2939,no,no,cellular,29,jun,1,165,2,success,no
37,blue-collar,married,secondary,no,195,yes,no,unknown,1,jul,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,262,no,no,cellular,2,jul,2,109,4,success,no
32,blue-collar,single,secondary,no,1029,no,no,cellular,5,jul,4,-1,0,unknown,no
65,retired,divorced,secondary,no,744,no,no,cellular,5,jul,1,-1,0,unknown,no
47,management,single,tertiary,no,6651,no,no,cellular,8,jul,1,412,2,failure,yes
27,management,single,secondary,no,843,no,no,cellular,12,jul,2,185,1,success,no
55,unknown,married,secondary,no,1157,no,no,cellular,12,jul,1,412,2,failure,no
30,student,single,secondary,no,459,no,no,cellular,13,jul,2,210,22,success,no
36,management,single,unknown,no,62,no,no,cellular,13,jul,1,91,2,success,yes
46,admin.,divorced,secondary,no,99,no,no,unknown,14,jul,1,-1,0,unknown,no
48,unemployed,married,secondary,no,817,no,no,cellular,16,jul,3,183,5,success,yes
36,management,divorced,tertiary,no,649,no,no,cellular,16,jul,2,91,1,failure,no
42,management,divorced,tertiary,no,5037,no,no,cellular,16,jul,6,84,14,success,no
29,admin.,single,secondary,no,854,no,no,cellular,20,jul,5,95,1,other,no
41,blue-collar,married,primary,no,178,yes,no,unknown,20,jul,1,791,1,failure,no
49,management,divorced,tertiary,no,300,no,no,cellular,21,jul,1,-1,0,unknown,yes
41,blue-collar,divorced,secondary,no,663,yes,no,unknown,22,jul,1,792,3,other,no
34,technician,single,secondary,no,1279,yes,no,cellular,22,jul,2,160,8,other,yes
93,retired,married,unknown,no,775,no,no,cellular,22,jul,2,177,7,success,yes
27,student,single,tertiary,no,311,no,no,cellular,28,jul,1,148,4,success,yes
54,management,married,tertiary,no,752,no,no,telephone,29,jul,5,491,4,other,yes
23,management,single,tertiary,no,906,no,no,cellular,30,jul,3,-1,0,unknown,no
33,management,married,tertiary,no,643,no,no,cellular,2,aug,3,94,1,other,no
34,admin.,married,tertiary,no,69,no,yes,cellular,3,aug,3,251,3,success,yes
38,management,married,tertiary,no,1199,no,no,cellular,4,aug,1,1,1,success,yes
35,management,single,tertiary,no,747,no,no,cellular,4,aug,1,1,6,other,no
48,housemaid,single,primary,no,46,no,no,cellular,4,aug,1,1,3,success,yes
37,management,married,secondary,no,565,no,no,cellular,6,aug,1,93,3,failure,yes
31,blue-collar,single,secondary,no,228,no,no,cellular,6,aug,1,88,4,other,yes
60,housemaid,married,primary,no,182,no,no,cellular,9,aug,2,95,11,failure,no
29,blue-collar,single,tertiary,no,98,no,no,cellular,10,aug,2,-1,0,unknown,no
77,retired,married,primary,no,2590,no,no,telephone,12,aug,1,178,20,failure,yes
34,blue-collar,married,secondary,no,320,yes,no,cellular,12,aug,1,828,2,failure,yes
41,admin.,married,secondary,no,2498,no,no,cellular,12,aug,1,-1,0,unknown,yes
26,unemployed,single,secondary,no,632,no,no,cellular,12,aug,3,181,1,success,yes
28,admin.,single,secondary,no,1408,no,no,cellular,13,aug,1,78,2,failure,no
61,retired,married,tertiary,no,5267,no,no,cellular,18,aug,7,188,3,success,no
22,services,single,unknown,no,739,no,no,unknown,20,aug,1,-1,0,unknown,no
41,technician,married,secondary,no,11,yes,no,telephone,1,sep,1,-1,0,unknown,no
59,management,married,tertiary,no,4606,no,no,telephone,1,sep,2,189,2,failure,no
35,admin.,married,secondary,no,1204,no,no,cellular,3,sep,2,-1,0,unknown,no
29,unemployed,single,unknown,no,1584,no,no,cellular,6,sep,1,-1,0,unknown,yes
45,unknown,married,tertiary,no,406,no,no,cellular,7,sep,1,-1,0,unknown,yes
23,student,single,tertiary,no,508,no,no,cellular,8,sep,1,92,1,failure,no
39,management,married,tertiary,no,562,no,no,cellular,13,sep,2,-1,0,unknown,no
58,management,divorced,unknown,no,2986,no,no,cellular,16,sep,1,91,5,other,yes
23,technician,single,secondary,no,283,yes,no,cellular,22,sep,1,184,2,success,yes
55,management,divorced,tertiary,no,7010,no,no,cellular,22,sep,1,195,2,failure,no
55,management,divorced,tertiary,no,26306,yes,no,cellular,23,sep,1,589,4,failure,no
34,admin.,single,secondary,no,43,yes,no,unknown,28,sep,1,-1,0,unknown,no
48,management,divorced,tertiary,no,-130,yes,no,cellular,29,sep,2,61,9,failure,no
60,admin.,married,secondary,no,4348,yes,no,cellular,1,oct,2,98,12,other,no
49,management,married,tertiary,no,2037,no,no,unknown,5,oct,1,-1,0,unknown,no
26,unemployed,single,tertiary,no,3466,no,no,cellular,6,oct,2,-1,0,unknown,yes
60,retired,married,secondary,no,7038,no,no,telephone,7,oct,4,-1,0,unknown,no
32,student,single,secondary,no,1102,no,no,telephone,8,oct,1,-1,0,unknown,yes
36,technician,single,secondary,no,966,no,no,cellular,8,oct,2,91,13,failure,no
39,management,married,tertiary,no,839,no,yes,cellular,11,oct,2,774,11,failure,no
59,retired,divorced,primary,no,606,no,no,unknown,12,oct,1,526,2,failure,no
51,management,married,tertiary,no,469,no,no,cellular,14,oct,1,182,3,success,yes
30,management,single,tertiary,no,297,no,no,cellular,8,nov,1,-1,0,unknown,yes
22,student,single,secondary,no,2488,no,no,cellular,8,nov,2,38,10,other,yes
35,services,married,tertiary,no,4655,no,no,cellular,9,nov,2,-1,0,unknown,no
59,unknown,married,unknown,no,1500,no,no,cellular,16,nov,1,104,2,failure,no
72,retired,married,secondary,no,5715,no,no,cellular,17,nov,5,184,3,success,yes
